-1192	18192	-4304	-8	-133	247	7022
-2296	17976	-4240	21	264	275	7034
-3344	17168	-3096	-1	601	321	7045
-2048	16352	-2216	-33	728	371	7056
-1736	15784	96	88	658	352	7068
-592	16280	-456	18	318	396	7081
848	16888	-1088	16	127	412	7092
1944	17296	-2296	-1	72	380	7103
904	17280	-2912	-5	175	355	7115
320	16880	-2792	-25	299	335	7126
-528	16744	-2552	-56	398	321	7137
-384	16472	-2344	-69	390	328	7149
16	16504	-1768	-75	347	325	7160
216	16768	-1768	-77	296	327	7171
712	16736	-1520	-77	268	326	7183
304	16776	-1416	-77	250	323	7194
640	16768	-1528	-71	203	319	7205
1136	16512	-1760	-67	151	308	7216
1168	16608	-2224	-71	140	293	7228
1216	16520	-2000	-83	193	279	7239
760	16352	-1400	-99	245	268	7252
768	16568	-912	-92	278	259	7263
1104	16600	-640	-75	284	255	7275
1440	16504	-1144	-64	293	248	7287
712	16592	-864	-58	275	240	7298
1176	16728	-976	-50	219	236	7309
1928	16832	-1008	-38	172	224	7321
2208	16696	-1592	-30	152	207	7332
2024	16624	-1728	-38	206	177	7343
1432	16768	-1608	-44	251	165	7354
1104	16592	-1488	-51	252	155	7366
472	16560	-1560	-54	147	148	7393
336	16584	-1232	-52	109	148	7402
1872	16520	-1232	-34	85	145	7413
2488	16608	-1024	-31	137	139	7424
1944	16576	-784	-24	164	126	7437
1608	16432	-1000	-21	140	108	7448
1576	16416	-1160	-17	76	104	7459
1400	16632	-1560	-11	23	95	7471
1704	16536	-1312	-6	20	85	7482
1320	16648	-1512	-5	78	82	7494
800	16360	-960	-4	76	81	7505
16	16520	-640	-1	34	91	7516
480	16784	-560	15	-62	102	7527
1560	16472	-1216	39	-151	105	7538
1616	16688	-1496	47	-137	107	7549
1768	16792	-1904	38	-119	102	7561
