			
-920	18136	-3432	392
296	17912	-2848	358
2304	17344	-1848	282
2912	16904	-1360	280
2072	17040	-8	285
960	17024	-1000	277
1584	17056	-1648	276
2320	16432	-2064	282
2592	16848	-1224	355
2536	17360	-632	409
1960	17616	-672	424
1840	17672	-1016	413
1504	18056	-640	397
1480	17592	-352	419
1920	16992	-680	412
2712	16360	848	387
2552	16400	-552	580
2120	16416	-856	727
1712	16688	120	784
1944	17280	-376	581
2304	16952	-584	485
2768	16752	-616	501
3056	17160	-624	614
2624	17208	-1272	646
2320	17000	-1320	690
2096	17696	-1256	752
1400	17288	-472	780
1088	17392	-232	831
1304	16784	-288	880
1408	16064	-472	956
1360	16720	-296	1060
1592	18240	328	1113
1464	19352	1328	1058
176	20800	1704	1180
-536	21408	2664	1241
-1320	20760	3816	1343
-4504	18384	3752	1370
-8504	17400	2600	1396
-11984	20968	1880	1866
-13208	25424	2464	2330
-14080	29016	1952	2830
-9352	28968	4112	3298
-4600	26752	-1264	3187
3688	24968	-4408	2819
8952	27352	-8416	2196
13888	15656	-8184	188
24640	22128	-3328	-272
23888	17616	-7896	673
9536	17544	-11368	807
3552	13456	-8168	1074
184	8168	-4848	1110
4880	8928	-4040	790
8592	9624	-6144	478
8800	10064	-6304	420
5600	10288	-5104	324
4968	8352	-3736	-29
6112	7472	-3576	-372
5840	6264	-5296	-785
5128	7032	-8024	-1286
4312	6304	-8848	-1549
2408	5792	-9352	-1695
1496	5520	-9424	-1772
2304	7272	-10072	-1782
3960	8512	-10696	-1999
4912	8856	-11256	-2306
3656	8176	-10736	-2742
3592	8216	-10144	-3044
3904	7880	-9392	-3290
3360	7688	-7160	-3409
2752	8568	-7344	-3567
1712	9880	-6088	-3544
2144	12488	-5128	-3520
3304	14304	-6048	-3589
4280	17592	-6992	-3507
4560	19496	-7592	-3501
4016	21056	-7640	-3628
4144	21168	-7072	-3665
5272	21488	-6864	-3736
2128	21384	-3064	-3810
16	21376	-2536	-3725
-1408	22480	-2592	-3699
-1752	22904	-1312	-3554
2864	22032	-1992	-3340
5704	21856	-1216	-2936
6472	21656	-2784	-2705
6656	21216	-1744	-2511
-56	14384	3248	-1957
-2480	9440	2096	-1450
1992	9120	2552	-1114
5776	11352	-328	194
7744	11144	-4704	539
10208	14000	-6432	1065
9424	14552	-4944	1394
2896	13984	-5144	1412
-10768	19336	5840	1512
-17176	21760	11224	1584
-14296	22448	7352	819
-9000	25280	960	450
-9640	26592	-3000	859
-10112	25520	-3864	675
-2288	18912	-1240	820
15312	18784	-2672	1247
12496	17376	-2840	981
-2008	15848	-4080	1231
-6544	18568	-2544	1459
992	16320	-3840	1073
1368	17256	-6248	765
6040	17584	-4520	869
8104	17960	144	935
1136	16600	-792	654
-496	16616	264	637
1120	17072	-1160	813
3896	18016	-2704	755
3984	17360	-2864	466
1968	16768	-2520	359
792	16928	-1912	362
768	17360	-1112	345
1560	16960	-1112	278
1616	16224	-24	278
904	16680	248	354
600	16824	984	381
432	17128	1424	384
360	17544	864	351
1624	16504	936	317
1128	16736	816	399
896	16592	1560	456
808	16304	1288	505
776	16416	1256	512
1200	16576	1224	512
1704	16344	1144	540
2008	16944	-432	585
2256	16896	-1152	599
2616	16944	-1448	626
3152	17200	-1928	617
3512	17112	-2024	637
3376	16880	-1760	651
3128	17056	-1888	649
3008	17336	-1784	650
2936	17128	-1968	632
3040	16968	-1760	611
2904	16728	-2096	599
2752	16736	-2280	584
2552	16648	-2248	573
2328	16568	-1856	593
2392	16328	-2456	603
2768	16608	-2640	625
2832	16416	-1600	645
3592	16760	-1128	654
3576	16896	8	655
3280	16816	-8	711
2016	17288	-64	899
1488	17504	376	908
1632	18432	664	919
1408	18920	976	961
304	19936	792	961
-896	20176	600	931
-1904	16656	704	893
-2040	15328	576	1102
-2928	16616	680	1345
-3544	18312	616	1555
-4560	21992	1432	1840
-6200	25448	1408	2045
-9512	28112	944	2225
-13776	29848	-1536	2392
-11608	28288	2016	2361
-2456	22192	-4736	2214
7424	21136	-9368	1868
11384	22592	-13856	1591
11744	20272	-10312	906
13904	16888	-5344	335
16720	14568	-4536	1264
7744	12576	-7488	1546
5408	12152	-5712	1718
6928	10128	-2728	1600
6864	8504	-1984	1127
8384	9912	-3496	658
7880	10040	-6248	341
5400	9496	-5080	338
3376	7848	-4472	334
3928	6696	-3504	266
5512	6552	-3440	193
7240	7272	-4984	-190
7040	7184	-6088	-541
5888	8328	-7592	-861
5080	8552	-7136	-1085
4712	8232	-8976	-1193
4776	9008	-9728	-1213
5424	9472	-10056	-1370
6184	10400	-10424	-1943
6720	10160	-9920	-2263
7112	9656	-8688	-2321
6976	9832	-6400	-2359
4400	9968	-4304	-2481
2832	11104	-3760	-2633
1936	12208	-4592	-2725
2040	15208	-6184	-2709
3048	16088	-7760	-2680
4768	17488	-9088	-2677
6320	18016	-9232	-2579
7864	18352	-7776	-2398
7720	19096	-6680	-2349
4968	19936	-6328	-2442
1264	19720	-7880	-2909
632	18944	-7496	-2943
416	18912	-5368	-2692
2264	18008	-3120	-2444
1904	18000	-2608	-2250
1552	20048	-2760	-2153
1480	20816	-2880	-1914
1208	20296	-1800	-1590
1288	19688	-1656	-1390
2072	17992	-976	-1329
-792	14648	448	-1159
-808	13352	320	-996
488	12056	-120	-667
3952	13440	-4744	-370
21832	21328	-31944	-407
32767	14688	-2232	-856
30920	15840	13352	2672
-728	23224	20904	3945
3760	23272	6904	186
-10368	25544	-5384	-301
-18680	27224	-18320	-61
-9392	21624	-19112	-139
1784	14432	-17192	-130
3832	11728	-4368	357
3784	17840	11320	972
2080	15120	-2392	-637
9320	15888	200	-24
9680	18448	528	208
4312	18496	-592	-127
-3152	16368	-2648	-155
-6352	16152	-4552	-154
-5600	17288	-4392	-76
-280	17880	-352	74
1608	16672	-832	-92
1960	15784	-1200	-166
2304	15800	-1072	-69
600	16152	-2648	-94
296	16472	-3928	-186
352	17320	-3696	-279
248	17456	-2464	-312
392	16968	-1800	-326
1088	17048	-2472	-404
584	16296	-2608	-322
176	16704	-1648	-179
784	17216	-456	-310
1640	17096	-1096	-437
1696	16832	-1448	-444
1080	16440	-1056	-414
1088	16608	-864	-454
848	17088	-336	-431
256	16936	-16	-404
144	16488	584	-386
-952	15992	-816	-365
-1112	15592	792	-378
-1032	16104	2120	-292
-688	16192	3464	-244
-608	16016	4104	-236
-504	15856	2920	-225
-760	16376	2312	-86
-920	16912	1760	-34
96	16704	1032	-73
520	16832	1016	-58
-344	16488	336	-32
-120	16112	168	-38
752	15984	264	-13
816	16848	1016	28
112	17032	1488	32
376	16616	1192	33
768	16456	1272	67
416	16864	752	100
96	16816	24	115
344	16880	-256	133
40	16680	-592	135
360	16224	-784	114
1024	16616	192	137
512	16872	432	146
872	17016	-144	125
208	16904	-736	101
464	16648	-768	76
752	16512	-552	83
984	16304	-16	106
888	16568	320	129
680	16872	-192	143
768	16624	-80	138
72	16256	824	130
-1824	16512	1352	163
-1104	16656	1520	209
728	17064	2376	312
512	16424	2936	302
800	17448	3184	396
576	17520	3184	416
-368	16760	2488	435
-1176	16944	1880	551
-792	16744	2192	705
-1384	16856	2272	783
-1744	16792	2936	871
-1536	17296	2504	983
-1288	17568	1784	1077
-784	17168	-552	1144
-3080	17344	-3592	1254
-4056	18008	-4448	1271
-3200	20208	-3208	1555
-1992	19296	-624	1760
-2320	18600	-3456	1476
-952	18080	-4056	1505
656	18640	-3968	1655
1936	18592	-3480	1734
2736	17512	-2624	1743
3264	17104	-2976	1721
4224	17672	-3032	1735
4304	17672	-4080	1692
4256	17704	-4480	1657
4936	18904	-4104	1693
5080	18280	-4632	1626
6400	18952	-4712	1610
6392	17816	-5920	1651
7496	17176	-5080	1647
10000	17792	-3120	1834
8576	16112	-1464	1928
5848	17088	-752	1639
3152	16000	-608	878
2480	15640	-1096	505
2336	14600	-1064	342
1616	14080	-1392	334
1688	14240	-792	442
2104	14472	-296	490
2280	14576	-184	403
2640	14616	-872	278
2120	12664	-2024	7
2248	13304	-3072	-52
3224	12992	-3072	-150
3432	13464	-3512	-336
3936	13648	-4432	-555
3760	13984	-4880	-770
3408	14208	-4752	-930
3808	14680	-4888	-1229
3928	14712	-5120	-1405
3608	15120	-5208	-1640
3688	15240	-5000	-1757
3584	15640	-4280	-1821
4016	15992	-3960	-1884
3784	17000	-3832	-1986
2776	17160	-3840	-2112
2416	17368	-3568	-2184
1376	18192	-3808	-2314
1032	18544	-3928	-2376
1496	19856	-3248	-2333
2912	19328	-1688	-2453
2504	18712	-2336	-2615
1368	18728	-2664	-2651
400	18744	-2536	-2565
352	18984	-2728	-2505
-280	18952	-3064	-2541
216	18456	-3128	-2540
1352	18104	-2688	-2516
1560	17376	-2440	-2477
1216	17032	-1208	-2356
-16	16952	-720	-2270
-704	16688	-808	-2145
96	16672	-872	-2002
1592	16568	-504	-1657
1656	15800	-1152	-1487
1288	14400	-656	-1363
576	13624	-512	-1144
-248	12616	232	-822
872	12200	-576	-550
3144	12192	-1888	-237
3960	12264	-2896	23
3288	12608	-3904	364
2984	12400	-4264	565
3032	13976	-5104	700
1264	11528	-7024	867
-4992	13224	-3440	837
-13648	16560	7640	1131
-24144	26600	10048	882
-17112	30800	2264	521
-13296	29640	-2336	650
-2096	24984	-7152	1001
10192	16600	-11096	1125
20912	11200	5264	1035
10824	13392	5856	1747
4560	16584	-1184	1109
3480	17744	-880	1023
-3176	18664	-2512	663
-2712	17936	-4496	510
1648	16568	-3688	590
1256	18016	-1440	621
-872	16760	344	611
-264	16408	-712	521
2960	16856	-200	574
4776	17144	520	620
2808	16792	568	463
1696	16328	304	337
3192	15856	-216	289
3016	15624	-336	329
1600	15568	160	361
-272	16256	304	421
696	16232	368	474
2672	16000	2160	552
3616	15264	3424	532
1016	14528	2264	329
-5904	18952	-1984	425
-6864	19760	-4088	528
-96	17816	-3128	724
2576	17880	-720	717
120	17872	-576	599
800	17536	-352	569
2600	17400	-1616	636
2992	17728	-3048	639
2800	18272	-3768	580
3640	18480	-2840	557
3760	17688	-1152	534
3192	18152	-848	551
2560	18208	-1760	528
1600	18288	-2320	481
1488	17480	-1400	485
1480	16912	-2096	501
1128	16040	-1264	542
1216	15064	-1896	788
1160	15408	-1808	819
1168	16768	-1080	913
1568	17928	-800	953
2032	18536	32	964
2488	18896	-16	985
1936	18160	-360	997
1176	18064	-432	1027
1128	17536	-1024	1079
816	18488	536	1103
1584	18112	424	1234
-304	18536	816	1352
-2152	18720	1000	1313
-2336	17272	1040	1269
-2880	17056	1800	1420
-1592	20024	2672	1725
-1200	23648	2248	1991
-2656	25456	3440	1991
-4400	26000	2776	2018
-4160	27688	2584	2242
-1992	27256	1680	2406
592	26888	400	2707
3312	25984	1088	2793
3320	27352	1232	2731
2936	23376	-1160	2081
4672	20096	-5288	839
7752	16936	-6160	115
13328	18864	-7608	-92
13112	14040	-8080	1090
7984	12952	-5272	1749
5816	13224	-3896	1419
5776	12512	-9240	610
5744	10984	-8104	428
4280	9672	-6752	352
4904	7528	-5096	236
7160	7032	-5264	-404
7824	6920	-6240	-881
7128	5952	-8288	-1381
6184	5808	-8976	-1622
5560	5824	-9032	-1709
4552	6256	-11400	-1810
4904	6040	-10656	-2130
5536	6416	-9992	-2603
5328	5896	-9360	-2877
4528	5392	-8984	-3017
3304	5304	-6744	-3172
2728	6136	-5904	-3423
2776	6992	-4584	-3538
3040	8296	-3880	-3669
3024	11120	-5144	-3899
4360	13296	-6912	-4001
3672	18104	-8968	-4012
4176	19912	-9680	-3857
5440	20056	-7232	-3709
5440	19792	-6112	-3923
4144	20656	-4832	-4431
1640	22232	-6288	-4414
-80	25384	-8008	-4262
-1144	27024	-6792	-3956
4424	25856	1456	-3130
5840	25784	3024	-3063
6328	25768	-496	-3009
3088	17696	-2064	-2561
5672	4784	904	-697
9592	11416	-3960	793
10384	14144	-7376	1413
10688	13424	-9424	1651
-5808	18688	-2240	1682
-17888	23256	7608	2285
-12416	27880	11432	1282
-2840	30056	-4624	951
-2688	28672	-7088	717
1568	16728	-7472	1054
8104	14872	-5128	1169
9912	15776	-968	1367
2424	15712	-680	1333
496	18184	-3392	1146
1280	17464	-2304	961
1024	16848	-1656	962
4400	16664	-2984	641
2360	17032	-2176	603
-1328	16960	-1704	605
240	17544	-1688	589
1000	17384	-2288	398
760	17280	-2360	385
1960	17528	-736	455
2432	17064	-160	466
2136	16744	8	494
1616	16736	-56	481
2544	17072	-592	506
2712	17248	-72	621
1496	17408	-200	491
576	17000	-776	451
1408	16720	-1408	505
2864	17376	-872	550
2768	16952	-88	573
1600	17936	280	544
1488	17032	-1008	577
2392	17272	-600	608
2032	16544	-656	628
1616	17048	-1032	623
1744	16608	-1952	665
1784	16904	-1224	734
2432	17024	-1296	755
2424	16936	-1120	771
1424	17480	-1792	794
1760	17576	-1544	861
1136	17864	-1408	923
696	18048	-1416	1005
576	17592	-872	1056
1288	17384	-264	1175
1504	18752	456	1247
1440	19704	1432	1267
472	23488	4336	1331
120	25816	5760	1272
-536	23976	6360	1226
-4440	15776	9272	1312
-8320	17456	7424	1743
-13696	30568	4960	2469
-13856	29408	2520	2661
-6760	29544	1776	3089
6424	28688	-4920	3068
7632	26824	-6016	3059
6376	20072	-1440	2035
7648	18352	-6440	1255
2720	13480	-11072	154
-400	10608	-9392	581
3144	12160	-9336	702
4592	11872	-8536	649
3800	9744	-6024	592
4960	8376	-3720	298
6552	7024	-5944	-841
7064	7176	-8584	-1541
6864	6440	-12168	-1826
3984	6152	-11888	-1513
5720	6456	-10560	-1568
5776	5968	-9568	-2429
4600	5432	-9736	-2958
2584	5336	-8744	-3280
1632	5296	-7152	-3508
1864	5400	-6792	-3531
3400	6240	-5416	-3464
3968	6984	-4992	-3566
3624	9832	-5936	-3754
4552	12080	-7032	-3968
6088	13352	-8160	-3995
5672	17488	-8736	-3949
6136	17848	-6592	-4037
4496	18712	-5968	-4340
1704	19976	-6592	-4575
1296	23120	-6592	-4435
2272	25344	-3592	-3972
4168	25544	-32	-3555
3392	27192	728	-2947
2152	29016	2168	-2869
-128	8680	5456	-2174
6216	2448	2216	-1068
14952	7720	-5752	818
17144	12632	-9208	1835
3928	15608	-7520	2172
-10504	20192	2088	2296
-25808	26944	15800	3098
-6640	28824	2136	1329
-1688	32767	-1656	909
928	30464	-9408	1037
2080	20024	-12792	-48
7488	10544	-6464	266
11936	11368	-2536	1977
6672	16928	-2816	2158
5136	17824	-5456	1682
7472	19560	-1640	1739
3360	19184	-2312	1272
944	17944	-4344	528
1376	17576	-4400	570
2632	17704	-5024	592
4704	17408	-3056	552
4128	16912	-1704	479
2376	16688	-1376	369
1424	17408	-1120	187
2728	17032	-408	121
3512	17080	-128	225
2000	17200	-312	254
-88	17792	-928	339
-696	17976	-1264	356
352	18360	-976	391
952	16856	-224	430
888	17056	-432	401
2080	17600	-328	312
2080	17392	152	326
1576	17408	696	214
2672	15632	-1960	359
1752	15632	-1024	564
576	16024	-584	727
1072	17984	-432	663
1384	18304	-576	630
728	17512	-248	674
1048	16568	408	759
1504	16560	976	877
928	17384	808	994
1312	17216	-1048	1002
1904	18312	-1824	1095
2640	19120	-1608	1161
1480	20088	-344	1133
920	20576	840	1103
520	21800	2416	1147
-696	22752	3992	1176
-1144	18120	3592	1162
-3080	13760	4608	1331
-5184	18072	4528	1912
-7408	26976	4856	2344
-10840	32024	4272	2687
-10920	32767	3728	2915
496	29592	-440	2858
10056	27152	-4184	2476
7912	22040	-2688	1852
5360	14968	-5872	1147
10376	12608	-10296	264
24656	17920	-6784	104
4096	14280	-8992	839
112	11088	-6552	874
4928	13008	-9384	393
5480	11984	-10560	229
3200	8576	-8504	349
3720	7640	-4768	277
5328	6672	-5056	-358
6160	6488	-9056	-1545
5920	6848	-12272	-1995
2688	6608	-13768	-1751
2704	6656	-12424	-1588
5000	6800	-9680	-1910
3184	6728	-9216	-2635
2384	6560	-9832	-2953
1584	6840	-8040	-2886
1512	7760	-6280	-2961
3120	8568	-6448	-3288
4816	9272	-8048	-3545
5520	9600	-9064	-3473
6064	11624	-8792	-3473
5328	12408	-9280	-3661
6008	13784	-9016	-3808
4640	16872	-8192	-3675
1984	17760	-6240	-3781
2832	17152	-4096	-3816
2904	18752	-2800	-3900
2656	19880	-3496	-3869
1544	20680	-5064	-3608
1920	19768	-2352	-3164
1744	19648	-328	-2892
1408	20976	-1184	-2815
-3264	23248	368	-2181
9136	11592	-2512	396
10168	10792	-6776	970
7456	15496	-7192	1701
-5600	19480	1672	2258
-25048	23064	21976	2859
-4808	28208	3560	1017
-5424	28376	-1320	1280
-504	25680	-5000	1321
448	15584	-7016	959
7632	10704	-1360	1336
18136	16456	2488	1915
7000	18096	-2472	1172
-6888	19664	-6112	841
-4232	20816	-5056	1121
1968	17048	-4224	1046
4424	16208	-5656	853
4160	16688	-2888	803
1768	16528	120	856
-984	17320	-1104	746
4568	18088	-2760	568
4976	18456	-2608	493
1488	17648	-1544	397
-120	17560	-2152	393
1336	17240	-1408	415
2960	17368	-1792	427
1776	17080	-1536	391
736	17072	-1144	364
1440	17248	-1280	346
1872	17328	-1360	328
2064	16264	-1424	325
1608	16856	-1440	381
1920	17152	-952	388
1568	17152	-504	388
1688	17104	-784	316
1976	17328	-720	301
2320	17248	-408	375
2216	17408	-176	418
2400	17312	-408	427
2192	16632	-584	426
2248	16752	-768	476
2304	16216	-1000	532
1904	17280	-1064	571
1744	16560	-1456	605
2560	16856	-1072	658
1992	17064	-880	658
1464	16824	-968	623
2016	16696	-1112	694
1728	16264	-1320	809
1064	15872	-552	854
1152	16416	-112	916
1816	16592	-664	973
2856	17648	144	1028
2288	18000	248	1045
1304	19104	712	1082
1576	20056	1152	1115
1080	19312	1776	1093
-680	16264	896	1071
-3024	15928	-1024	1111
-3736	18360	-1104	1325
-5256	23512	-456	1815
